Restaurant,Review,Sentiment,Processed_Tokens,Processed_Text,SWN_Positive,SWN_Negative,SWN_Objective
Shah Ghouse Hotel & Restaurant,"The hotel never updates the status of the order. I called Zomato support after 20 mins of placing the order, then the Zomato support team calls the hotel to accept the order and then they update the order. Next them mention it will be delivered by 1:11pm but again no update. I called again at 1:15pm to check what happened to the order. They again called the hotel to get an update. Then they mention your food is still getting prepared, its in the kitchen. What the hell the order that should have delivered way back its still in kitchen and you guys don't mind to update or apologize. I asked to cancel the order and Zomato said it can't cancel as it will be waste of food. Great and I am stuck with the hotel's will to deliver it or not. Pathetic service.",0,"['hotel', 'never', 'update', 'status', 'order', 'call', 'zomato', 'support', 'min', 'place', 'order', 'zomato', 'support', 'team', 'call', 'hotel', 'accept', 'order', 'update', 'order', 'next', 'mention', 'deliver', 'pm', 'no', 'update', 'call', 'pm', 'check', 'happen', 'order', 'call', 'hotel', 'get', 'update', 'mention', 'food', 'still', 'get', 'prepared', 'kitchen', 'hell', 'order', 'deliver', 'way', 'back', 'still', 'kitchen', 'guy', 'dont', 'mind', 'update', 'apologize', 'ask', 'cancel', 'order', 'zomato', 'say', 'cant', 'cancel', 'waste', 'food', 'great', 'stuck', 'hotel', 'deliver', 'not', 'pathetic', 'service']",hotel never update status order call zomato support min place order zomato support team call hotel accept order update order next mention deliver pm no update call pm check happen order call hotel get update mention food still get prepared kitchen hell order deliver way back still kitchen guy dont mind update apologize ask cancel order zomato say cant cancel waste food great stuck hotel deliver not pathetic service,0.018877811165063388,0.04355384030794147,0.9375683485269953
NorFest - The Dhaba,"Have been to this place and also ordered from here. This place serves one of the best Awadhi and Punjabi dishes in Hyderabad. This is located in the food court of SLN Terminus mall. Loved their butter chicken which went really well with Tandoori Roti. Galouti kebab was awesome as well and went really well with the paratha served.

Ordered Lucknowi dum pulao veg as well as Chicken today. Portion size for both was a little on the lower side. The flavors and taste were awesome. As soon as the food was in the house we could smell Awadhi cooking. They serve Boondi Raita with the pulao, this is a welcome break from the onion - tomato Raita that usually comes with Biryani.

Food - 4.5
VFM - 3.5
Ambience - 3
Packing - Good
Delivery Time - Quick",1,"['place', 'also', 'order', 'place', 'serve', 'one', 'best', 'awadhi', 'punjabi', 'dish', 'hyderabad', 'locate', 'food', 'court', 'sln', 'terminus', 'mall', 'love', 'butter', 'chicken', 'go', 'really', 'well', 'tandoori', 'roti', 'galouti', 'kebab', 'awesome', 'well', 'go', 'really', 'well', 'paratha', 'serve', 'ordered', 'lucknowi', 'dum', 'pulao', 'veg', 'well', 'chicken', 'today', 'portion', 'size', 'little', 'low', 'side', 'flavor', 'taste', 'awesome', 'soon', 'food', 'house', 'could', 'smell', 'awadhi', 'cook', 'serve', 'boondi', 'raita', 'pulao', 'welcome', 'break', 'onion', 'tomato', 'raita', 'usually', 'come', 'biryani', 'food', 'vfm', 'ambience', 'pack', 'good', 'delivery', 'time', 'quick']",place also order place serve one best awadhi punjabi dish hyderabad locate food court sln terminus mall love butter chicken go really well tandoori roti galouti kebab awesome well go really well paratha serve ordered lucknowi dum pulao veg well chicken today portion size little low side flavor taste awesome soon food house could smell awadhi cook serve boondi raita pulao welcome break onion tomato raita usually come biryani food vfm ambience pack good delivery time quick,0.0593938231330458,0.027053887022680308,0.9135522898442742
Eat India Company,This place served the worst Indian food I could ever ask for in Hyderabad. The towels were dirty and not properly washed. The food was just horrible. Loud music from the pub above will spoil your dining experience even more and when I asked for outdoor seating they lied saying it's only a smokin' area. Not visiting this place ever again. An extra star only coz of the interior otherwise this place is just worthy of a 1 star.,0,"['place', 'serve', 'bad', 'indian', 'food', 'could', 'ever', 'ask', 'hyderabad', 'towel', 'dirty', 'not', 'properly', 'wash', 'food', 'horrible', 'loud', 'music', 'pub', 'spoil', 'din', 'experience', 'even', 'ask', 'outdoor', 'seating', 'lie', 'say', 'smokin', 'area', 'not', 'visit', 'place', 'ever', 'extra', 'star', 'coz', 'interior', 'otherwise', 'place', 'worthy', 'star']",place serve bad indian food could ever ask hyderabad towel dirty not properly wash food horrible loud music pub spoil din experience even ask outdoor seating lie say smokin area not visit place ever extra star coz interior otherwise place worthy star,0.029056679589350043,0.05051003683816184,0.9204332835724881
Shah Ghouse Spl Shawarma,Shawarma is not like shawarma. It's like rumali roti filled with chicken khorma or sweet roti filled with leftover chicken curry nd some mayo in a corner that you might have to search.,0,"['shawarma', 'not', 'like', 'shawarma', 'like', 'rumali', 'roti', 'fill', 'chicken', 'khorma', 'sweet', 'roti', 'fill', 'leftover', 'chicken', 'curry', 'nd', 'mayo', 'corner', 'might', 'search']",shawarma not like shawarma like rumali roti fill chicken khorma sweet roti fill leftover chicken curry nd mayo corner might search,0.01079729750089861,0.059204876379391626,0.9299978261197097
Momos Delight,quantity is very low,0,"['quantity', 'low']",quantity low,0.09294871794871795,0.08974358974358974,0.8173076923076922
Cafe Eclat,"The place is near the Gachibowli flyover.
The ambience and decor is brilliant
I had Tiramisu here.. it was good. Though I expected espresso flavour but the taste of mocha was strong in tiramisu ..

You can make your own gelato in a jar here. Sitting arrangement is good and staff courtesy is fine.

I went there on a Wednesday evening and cafe was empty. Crowd must come on weekends I believe.

Prices are on the higher side but then again it’s one of the best dessert shop in the area.",1,"['place', 'near', 'gachibowli', 'flyover', 'ambience', 'decor', 'brilliant', 'tiramisu', 'good', 'though', 'expect', 'espresso', 'flavour', 'taste', 'mocha', 'strong', 'tiramisu', 'make', 'gelato', 'jar', 'sit', 'arrangement', 'good', 'staff', 'courtesy', 'fine', 'go', 'wednesday', 'evening', 'cafe', 'empty', 'crowd', 'must', 'come', 'weekend', 'believe', 'price', 'high', 'side', 'one', 'best', 'dessert', 'shop', 'area']",place near gachibowli flyover ambience decor brilliant tiramisu good though expect espresso flavour taste mocha strong tiramisu make gelato jar sit arrangement good staff courtesy fine go wednesday evening cafe empty crowd must come weekend believe price high side one best dessert shop area,0.0332896230459964,0.009980961482518107,0.9567294154714857
The Old Madras Baking Company,"I went very late to this place. Maybe post dinner time. So the kitchen was almost closed. I ordered double cheese Margherita pizza, one cheese and chilli toast and a hot chocolate. And the best was hot chocolate. It tasted like heaven on earth. It was the best. The next would be cheese and chilli toast. Very cheesy, and yunm. Pizza was normal authentic Italian. Quite bland but really good. Obviously thin crust. And the ambience was not great, but pretty good cute setting. They have an outside dine area too.
Overal 4.5.",1,"['go', 'late', 'place', 'maybe', 'post', 'dinner', 'time', 'kitchen', 'almost', 'close', 'order', 'double', 'cheese', 'margherita', 'pizza', 'one', 'cheese', 'chilli', 'toast', 'hot', 'chocolate', 'best', 'hot', 'chocolate', 'taste', 'like', 'heaven', 'earth', 'best', 'next', 'would', 'cheese', 'chilli', 'toast', 'cheesy', 'yunm', 'pizza', 'normal', 'authentic', 'italian', 'quite', 'bland', 'really', 'good', 'obviously', 'thin', 'crust', 'ambience', 'not', 'great', 'pretty', 'good', 'cute', 'set', 'outside', 'dine', 'area', 'overal']",go late place maybe post dinner time kitchen almost close order double cheese margherita pizza one cheese chilli toast hot chocolate best hot chocolate taste like heaven earth best next would cheese chilli toast cheesy yunm pizza normal authentic italian quite bland really good obviously thin crust ambience not great pretty good cute set outside dine area overal,0.0544241359154411,0.042320972509023565,0.9032548915755355
Pakwaan Grand,"It's right one the main road, pretty big haleem joint in hyderabad. What we felt that the service was a bit slow and they were confused which haleem we actually ordered. Coming to the main reason.. It didn't dissapoint us.. Mutton Haleem was amazing.. Enriched with Pure ghee and dry fruits.",1,"['right', 'one', 'main', 'road', 'pretty', 'big', 'haleem', 'joint', 'hyderabad', 'felt', 'service', 'bit', 'slow', 'confuse', 'haleem', 'actually', 'order', 'come', 'main', 'reason', 'didnt', 'dissapoint', 'u', 'mutton', 'haleem', 'amaze', 'enriched', 'pure', 'ghee', 'dry', 'fruit']",right one main road pretty big haleem joint hyderabad felt service bit slow confuse haleem actually order come main reason didnt dissapoint u mutton haleem amaze enriched pure ghee dry fruit,0.03694061565828808,0.04051748658429693,0.9225418977574149
Marsala Food Company,"Worst experience ever, Mandi lovers please avoid visiting this place to avoid huge disappointment, post office hours visited the place to have Mandi, Ambience was below average, there were no customers in the restaurant, we ordered 3 Mandis, which has arrived after 30 minutes and the rice was cold and not tasty at all, the meat served was so tough, waste of money, not at all worth, please donot visit this place by seeing 4.2 stars in Zomato profile, we will never go back to this place again. Would have given zero stars if i had a option, over all this place is just waste of your time and money.",0,"['bad', 'experience', 'ever', 'mandi', 'lover', 'please', 'avoid', 'visit', 'place', 'avoid', 'huge', 'disappointment', 'post', 'office', 'hour', 'visit', 'place', 'mandi', 'ambience', 'average', 'no', 'customer', 'restaurant', 'ordered', 'mandis', 'arrive', 'minute', 'rice', 'cold', 'not', 'tasty', 'meat', 'serve', 'tough', 'waste', 'money', 'not', 'worth', 'please', 'donot', 'visit', 'place', 'see', 'star', 'zomato', 'profile', 'never', 'go', 'back', 'place', 'would', 'give', 'zero', 'star', 'option', 'place', 'waste', 'time', 'money']",bad experience ever mandi lover please avoid visit place avoid huge disappointment post office hour visit place mandi ambience average no customer restaurant ordered mandis arrive minute rice cold not tasty meat serve tough waste money not worth please donot visit place see star zomato profile never go back place would give zero star option place waste time money,0.029450649050429746,0.05339312145781445,0.917156229491756
Barbeque Nation,"Visited it along with my friends for lunch today..
Most of the staters were served was of same taste n less grilled.Fish n chicken n prawn everything tastes same.After repetative reminder also they served the same.Also there is not much varieties are available for stater.Main course is ok.Deserts are pathetic.They are serving it for namesake..It's a horrible experience overall",0,"['visit', 'along', 'friend', 'lunch', 'today', 'stater', 'serve', 'taste', 'n', 'less', 'grilledfish', 'n', 'chicken', 'n', 'prawn', 'everything', 'taste', 'sameafter', 'repetative', 'reminder', 'also', 'serve', 'samealso', 'not', 'much', 'variety', 'available', 'statermain', 'course', 'okdeserts', 'patheticthey', 'serve', 'namesakeits', 'horrible', 'experience', 'overall']",visit along friend lunch today stater serve taste n less grilledfish n chicken n prawn everything taste sameafter repetative reminder also serve samealso not much variety available statermain course okdeserts patheticthey serve namesakeits horrible experience overall,0.031857320919820915,0.03265383343508343,0.9354888456450955
